trade_id,timestamp_entry,timestamp_exit,side,setup_type,family_id,family_name,entry_reason,exit_reason,entry_price,exit_price,qty,gross_pnl,net_pnl,fees,slippage_cost,R_multiple,holding_time,holding_time_minutes,MFE,MAE,trend_regime,vol_regime,pre_rsi,pre_atr,pre_vwap_distance
FAM_0077_oos_00040,2025-02-02T12:04:00+00:00,2025-02-02T12:13:00+00:00,long,range_breakout,FAM_0077,trend_reentry_scalp_range_breakout_fixed_stop_fixed_tp_0077,range_breakout,stop,40331.05659017585,40230.64309791447,1.0,-100.41349226138118,-132.6381721366173,32.224679875236134,12.08425495321355,-1.9151105587669512,0:09:00,9.0,42.15252882414643,-109.7204141758557,uptrend,low_vol,81.53318657346148,52.43221692857124,0.04799546568658407
FAM_0077_oos_00041,2025-02-02T12:45:00+00:00,2025-02-02T12:57:00+00:00,long,range_breakout,FAM_0077,trend_reentry_scalp_range_breakout_fixed_stop_fixed_tp_0077,range_breakout,tp,40362.3509026187,40510.53563435689,1.0,148.18473173819075,115.83557712340051,32.34915461479024,12.130932980546339,2.593627694915587,0:12:00,12.0,157.0991603812945,-30.207044618699,uptrend,high_vol,55.504383431096656,57.13415692857182,0.04869134560639179
FAM_0077_oos_00042,2025-02-02T13:06:00+00:00,2025-02-02T13:15:00+00:00,long,range_breakout,FAM_0077,trend_reentry_scalp_range_breakout_fixed_stop_fixed_tp_0077,range_breakout,tp,40623.170445682605,40813.53089455621,1.0,190.36044887360185,157.78576833750634,32.57468053609553,12.215505201035823,2.6158607797403692,0:09:00,9.0,202.84620831739448,-20.697730682601104,uptrend,high_vol,82.02492958672089,72.7716284999998,0.05523526069055226
FAM_0077_oos_00043,2025-02-02T13:44:00+00:00,2025-02-02T13:49:00+00:00,short,range_breakout,FAM_0077,trend_reentry_scalp_range_breakout_fixed_stop_fixed_tp_0077,range_breakout,stop,40764.23252478845,40888.577760783264,1.0,-124.34523599481327,-157.00636010904196,32.661124114228684,12.247921542835757,-1.8933761301033112,0:05:00,5.0,-125.0975512115474,39.855753788448055,uptrend,high_vol,41.591926463167184,65.67381621428545,0.056918227101445104
FAM_0077_oos_00044,2025-02-02T14:24:00+00:00,2025-02-02T14:38:00+00:00,long,range_breakout,FAM_0077,trend_reentry_scalp_range_breakout_fixed_stop_fixed_tp_0077,range_breakout,stop,41159.25717363165,41046.457206638246,1.0,-112.799966993407,-145.68225274551497,32.88228575210796,12.330857157040485,-1.9039383948735553,0:14:00,14.0,136.69508536834473,-113.06153563165572,uptrend,low_vol,84.58140281152292,59.24559707142959,0.06703808686033605
FAM_0077_oos_00045,2025-02-03T00:19:00+00:00,2025-02-03T00:26:00+00:00,short,range_breakout,FAM_0077,trend_reentry_scalp_range_breakout_fixed_stop_fixed_tp_0077,range_breakout,stop,40537.6268157442,40637.464910946444,1.0,-99.83809520224167,-132.30813189291794,32.47003669067626,12.176263759003596,-1.9170265977202623,0:07:00,7.0,-103.35934325579728,34.96756074420409,uptrend,low_vol,40.42318971279442,52.079660928571684,0.05124343427087362
FAM_0077_oos_00046,2025-02-03T00:41:00+00:00,2025-02-03T00:44:00+00:00,long,range_breakout,FAM_0077,trend_reentry_scalp_range_breakout_fixed_stop_fixed_tp_0077,range_breakout,tp,40619.825878072705,40768.61564875821,1.0,148.7897706855074,116.23439407477503,32.55537661073237,12.20826622902464,2.5933949072836326,0:03:00,3.0,178.30714092729613,-39.778438072702556,uptrend,low_vol,57.398392823976245,57.37258535714448,0.053833039306881686
FAM_0077_oos_00047,2025-02-03T01:03:00+00:00,2025-02-03T01:17:00+00:00,long,range_breakout,FAM_0077,trend_reentry_scalp_range_breakout_fixed_stop_fixed_tp_0077,range_breakout,tp,40843.4327660755,40975.581532142496,1.0,132.14876606699545,99.42116034770825,32.7276057192872,12.272852144732699,2.5799849806151807,0:14:00,14.0,141.39872192450275,-36.34969907550112,uptrend,low_vol,61.477404046916604,51.2207501428576,0.059151054643751276
FAM_0077_oos_00048,2025-02-03T01:26:00+00:00,2025-02-03T01:41:00+00:00,long,range_breakout,FAM_0077,trend_reentry_scalp_range_breakout_fixed_stop_fixed_tp_0077,range_breakout,time,41009.72322090275,40986.3696782166,1.0,-23.353542686149012,-56.15197984579675,32.79843715964774,12.299413934867902,-0.3903801184196305,0:15:00,15.0,120.6419630972523,-70.3340319027484,uptrend,high_vol,75.2733900868192,59.82257185714376,0.0636566639932435
FAM_0077_oos_00049,2025-02-03T01:50:00+00:00,2025-02-03T01:52:00+00:00,long,range_breakout,FAM_0077,trend_reentry_scalp_range_breakout_fixed_stop_fixed_tp_0077,range_breakout,tp,41090.4209547474,41226.57455693392,1.0,136.15360218651767,103.22680398184514,32.92679820467253,12.3475493267522,2.5826792069400812,0:02:00,2.0,148.22016525259824,-10.46257274740492,uptrend,low_vol,76.36927358809672,52.717968928571544,0.06460175920019756
FAM_0077_oos_00050,2025-02-03T07:18:00+00:00,2025-02-03T07:20:00+00:00,long,range_breakout,FAM_0077,trend_reentry_scalp_range_breakout_fixed_stop_fixed_tp_0077,range_breakout,tp,41319.99396453425,41459.399111548235,1.0,139.40514701398206,106.29338978354906,33.11175723043299,12.416908961412373,2.5846793005789315,0:02:00,2.0,181.692755465745,-36.702210534254846,uptrend,low_vol,63.42939793149549,53.935181428571276,0.06994462310780672
FAM_0077_oos_00051,2025-02-03T07:39:00+00:00,2025-02-03T07:48:00+00:00,long,range_breakout,FAM_0077,trend_reentry_scalp_range_breakout_fixed_stop_fixed_tp_0077,range_breakout,tp,41680.449317728206,41825.262125642636,1.0,144.81280791442987,111.41052333708153,33.40228457734834,12.525856716505627,2.5878678373587736,0:09:00,9.0,157.9513572717915,-32.99769672820548,uptrend,low_vol,61.92617515933507,55.95834757142802,0.07801481630865097
FAM_0077_oos_00052,2025-02-03T08:00:00+00:00,2025-02-03T08:09:00+00:00,long,range_breakout,FAM_0077,trend_reentry_scalp_range_breakout_fixed_stop_fixed_tp_0077,range_breakout,tp,42156.846551595954,42330.18844252888,1.0,173.34189093292662,139.54707693527666,33.79481399764994,12.673055249118727,2.604579709745284,0:09:00,9.0,181.9557814040454,-23.846826595952734,uptrend,high_vol,91.65441115154594,66.55273028571433,0.08811476338545732
FAM_0077_oos_00053,2025-02-03T08:22:00+00:00,2025-02-03T08:37:00+00:00,long,range_breakout,FAM_0077,trend_reentry_scalp_range_breakout_fixed_stop_fixed_tp_0077,range_breakout,time,42442.7435727174,42460.75133278985,1.0,18.007760072447127,-15.953637889755775,33.9613979622029,12.735524235826087,0.23852704240618922,0:15:00,15.0,134.0800772825969,-77.95855271739856,uptrend,high_vol,69.00608826465746,75.49567499999883,0.09453943335720652
FAM_0077_oos_00054,2025-02-03T08:53:00+00:00,2025-02-03T08:59:00+00:00,long,range_breakout,FAM_0077,trend_reentry_scalp_range_breakout_fixed_stop_fixed_tp_0077,range_breakout,tp,42508.412568589454,42660.36283456211,1.0,151.95026597265678,117.88275581139615,34.06751016126063,12.775316310472734,2.5908745919667937,0:06:00,6.0,197.11636241054657,-13.986587589453848,uptrend,low_vol,54.44542173771979,58.648252000000085,0.09549883995366834
FAM_0077_oos_00055,2025-02-03T12:57:00+00:00,2025-02-03T13:12:00+00:00,long,range_breakout,FAM_0077,trend_reentry_scalp_range_breakout_fixed_stop_fixed_tp_0077,range_breakout,stop,41964.497337541055,41870.5456453942,1.0,-93.95169214685302,-127.48570934002713,33.53401719317411,12.57525644744029,-1.9289691075198792,0:15:00,15.0,72.7660294589441,-122.73696054105676,uptrend,low_vol,71.84156713368236,48.70564892857198,0.08342518070989885
FAM_0077_oos_00056,2025-02-03T13:24:00+00:00,2025-02-03T13:30:00+00:00,long,range_breakout,FAM_0077,trend_reentry_scalp_range_breakout_fixed_stop_fixed_tp_0077,range_breakout,tp,42110.0811008304,42275.23573092812,1.0,165.15463009772066,131.40050336501724,33.75412673270341,12.657797524763778,2.600149551393384,0:06:00,6.0,190.2790111696013,-25.026862830403843,uptrend,high_vol,73.36938224893686,63.51735807142956,0.08597662880093834
FAM_0077_oos_00057,2025-02-03T13:44:00+00:00,2025-02-03T13:48:00+00:00,long,range_breakout,FAM_0077,trend_reentry_scalp_range_breakout_fixed_stop_fixed_tp_0077,range_breakout,tp,42370.294439977355,42570.94361943022,1.0,200.64917945286288,166.67268422909984,33.976495223763024,12.741185708911134,2.6167109239270974,0:04:00,4.0,207.5055890226431,-47.01919097735663,uptrend,high_vol,67.05090360042544,76.67991814285571,0.0927451850948324
